"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Saline County, NE"	"31151"	147	6484	2267.1	2007.1
	"Sarpy County, NE"	"31153"	847	56092	1510.0	1665.7
	"Saunders County, NE"	"31155"	247	11170	2211.3	2215.7
	"Scotts Bluff County, NE"	"31157"	438	19630	2231.3	2011.3
	"Seward County, NE"	"31159"	214	8727	2452.2	2216.0
	"Sheridan County, NE"	"31161"	84	3733	2250.2	1978.5
	"Sherman County, NE"	"31163"	44	2423	1815.9	1640.6
	"Stanton County, NE"	"31167"	42	2765	1519.0	1533.5
	"Thayer County, NE"	"31169"	94	3853	2439.7	2039.5
	"Thurston County, NE"	"31173"	74	2566	2883.9	2581.7
	"Valley County, NE"	"31175"	56	3022	1853.1	1659.5
	"Washington County, NE"	"31177"	177	10125	1748.1	1796.0
	"Wayne County, NE"	"31179"	81	4018	2015.9	1714.9
	"Webster County, NE"	"31181"	75	2508	2990.4	2518.8
	"York County, NE"	"31185"	172	7834	2195.6	1910.4
	"Churchill County, NV"	"32001"	315	13268	2374.1	2733.4
	"Clark County, NV"	"32003"	16131	868502	1857.3	2127.1
	"Douglas County, NV"	"32005"	512	36615	1398.3	1590.0
	"Elko County, NV"	"32007"	266	15126	1758.6	1985.6
	"Esmeralda County, NV"	"32009"	18	653	2756.5 (Unreliable)	2920.1 (Unreliable)
	"Eureka County, NV"	"32011"	20	921	2171.6	2555.4
	"Humboldt County, NV"	"32013"	105	5705	1840.5	2158.4
	"Lander County, NV"	"32015"	52	2448	2124.2	2348.1
	"Lincoln County, NV"	"32017"	71	3166	2242.6	2516.6
	"Lyon County, NV"	"32019"	650	32288	2013.1	2509.0
	"Mineral County, NV"	"32021"	86	3355	2563.3	2653.4
	"Nye County, NV"	"32023"	845	36628	2307.0	2766.7
	"Pershing County, NV"	"32027"	41	2857	1435.1	1736.1
	"Storey County, NV"	"32029"	18	3469	518.9 (Unreliable)	699.4 (Unreliable)
	"Washoe County, NV"	"32031"	3825	202513	1888.8	2180.6
	"White Pine County, NV"	"32033"	99	4567	2167.7	2264.8
	"Carson City, NV"	"32510"	754	32392	2327.7	2336.8
	"Belknap County, NH"	"33001"	664	37322	1779.1	1859.3
	"Carroll County, NH"	"33003"	537	35843	1498.2	1605.4
	"Cheshire County, NH"	"33005"	753	40757	1847.5	1953.8
	"Coos County, NH"	"33007"	454	21176	2143.9	2125.2
	"Grafton County, NH"	"33009"	782	50083	1561.4	1576.6
	"Hillsborough County, NH"	"33011"	3093	175665	1760.7	1764.6
	"Merrimack County, NH"	"33013"	1376	74615	1844.1	1830.8
	"Rockingham County, NH"	"33015"	2337	143320	1630.6	1755.3
	"Strafford County, NH"	"33017"	1000	53707	1862.0	1907.3
	"Sullivan County, NH"	"33019"	404	25200	1603.2	1682.0
	"Atlantic County, NJ"	"34001"	2862	134042	2135.2	2180.6
	"Bergen County, NJ"	"34003"	7904	456166	1732.7	1568.9
	"Burlington County, NJ"	"34005"	4256	215055	1979.0	1911.6
	"Camden County, NJ"	"34007"	4580	223614	2048.2	1978.8
	"Cape May County, NJ"	"34009"	1430	69622	2053.9	2094.5
	"Cumberland County, NJ"	"34011"	1537	65481	2347.2	2334.6
	"Essex County, NJ"	"34013"	5390	301604	1787.1	1737.5
	"Gloucester County, NJ"	"34015"	2664	127803	2084.5	2166.2
	"Hudson County, NJ"	"34017"	3673	219283	1675.0	1719.9
	"Hunterdon County, NJ"	"34019"	948	61450	1542.7	1536.2
	"Mercer County, NJ"	"34021"	2923	156383	1869.1	1770.4
	"Middlesex County, NJ"	"34023"	6318	345398	1829.2	1764.7
	"Monmouth County, NJ"	"34025"	6077	302750	2007.3	1934.3
	"Morris County, NJ"	"34027"	4112	236036	1742.1	1614.8
	"Ocean County, NJ"	"34029"	9033	390626	2312.4	2140.7
	"Passaic County, NJ"	"34031"	3744	204490	1830.9	1795.8
	"Salem County, NJ"	"34033"	765	34128	2241.6	2169.2
	"Somerset County, NJ"	"34035"	2589	144755	1788.5	1659.5
	"Sussex County, NJ"	"34037"	1193	66228	1801.4	1979.8
	"Union County, NJ"	"34039"	4122	221519	1860.8	1745.3
	"Warren County, NJ"	"34041"	1107	52832	2095.3	2028.1
	"Bernalillo County, NM"	"35001"	4871	297949	1634.8	1689.9
	"Catron County, NM"	"35003"	29	3890	745.5	841.5
	"Chaves County, NM"	"35005"	718	29297	2450.8	2404.0
	"Cibola County, NM"	"35006"	231	11992	1926.3	2108.9
	"Colfax County, NM"	"35007"	158	9102	1735.9	1828.5
	"Curry County, NM"	"35009"	410	17868	2294.6	2328.4
	"DeBaca County, NM"	"35011"	34	1323	2569.9	2790.5
	"Dona Ana County, NM"	"35013"	1347	93982	1433.3	1500.0
	"Eddy County, NM"	"35015"	575	24076	2388.3	2393.6
	"Grant County, NM"	"35017"	356	21624	1646.3	1684.9
	"Guadalupe County, NM"	"35019"	34	2465	1379.3	1323.5
	"Hidalgo County, NM"	"35023"	45	2664	1689.2	1637.0
	"Lea County, NM"	"35025"	516	22224	2321.8	2374.9
	"Lincoln County, NM"	"35027"	197	15898	1239.1	1405.5
	"Los Alamos County, NM"	"35028"	125	9082	1376.3	1304.9
	"Luna County, NM"	"35029"	356	15304	2326.2	2408.0
	"McKinley County, NM"	"35031"	360	24388	1476.1	1622.1
	"Mora County, NM"	"35033"	33	3231	1021.4	1124.9
	"Otero County, NM"	"35035"	582	32408	1795.9	1887.2
	"Quay County, NM"	"35037"	119	6095	1952.4	2162.7
	"Rio Arriba County, NM"	"35039"	295	20482	1440.3	1596.4
	"Roosevelt County, NM"	"35041"	143	7577	1887.3	1902.7
	"Sandoval County, NM"	"35043"	903	66363	1360.7	1581.4
	"San Juan County, NM"	"35045"	803	50157	1601.0	1667.0
	"San Miguel County, NM"	"35047"	271	16026	1691.0	1881.5
	"Santa Fe County, NM"	"35049"	1100	93217	1180.0	1410.0
	"Sierra County, NM"	"35051"	284	11719	2423.4	2464.8
	"Socorro County, NM"	"35053"	151	8962	1684.9	1872.7
	"Taos County, NM"	"35055"	245	23264	1053.1	1189.9
	"Torrance County, NM"	"35057"	174	8735	1992.0	2395.2
	"Union County, NM"	"35059"	51	2514	2028.6	1973.1
	"Valencia County, NM"	"35061"	605	36359	1664.0	1913.3
	"Albany County, NY"	"36001"	2945	144464	2038.6	1898.5
	"Allegany County, NY"	"36003"	525	24743	2121.8	2172.1
	"Bronx County, NY"	"36005"	9822	498078	1972.0	1970.6
	"Broome County, NY"	"36007"	2229	105635	2110.1	1893.2
	"Cattaraugus County, NY"	"36009"	1077	40957	2629.6	2671.8
	"Cayuga County, NY"	"36011"	900	40757	2208.2	2106.5
	"Chautauqua County, NY"	"36013"	1671	72377	2308.7	2202.7
	"Chemung County, NY"	"36015"	1112	45404	2449.1	2326.5
	"Chenango County, NY"	"36017"	805	28440	2830.5	2844.3
	"Clinton County, NY"	"36019"	756	38344	1971.6	2061.7
	"Columbia County, NY"	"36021"	840	39858	2107.5	2158.6
	"Cortland County, NY"	"36023"	467	22388	2085.9	2104.3
	"Delaware County, NY"	"36025"	602	31272	1925.0	2034.6
	"Dutchess County, NY"	"36027"	2853	141579	2015.1	2003.0
	"Erie County, NY"	"36029"	10035	464854	2158.7	2014.8
	"Essex County, NY"	"36031"	437	24751	1765.6	1754.2
	"Franklin County, NY"	"36033"	474	23340	2030.8	2155.3
	"Fulton County, NY"	"36035"	698	29857	2337.8	2304.2
	"Genesee County, NY"	"36037"	633	31108	2034.8	1912.7
	"Greene County, NY"	"36039"	569	29297	1942.2	2027.1
	"Hamilton County, NY"	"36041"	60	3882	1545.6	1760.6
	"Herkimer County, NY"	"36043"	802	36312	2208.6	2110.9
	"Jefferson County, NY"	"36045"	924	44506	2076.1	2099.2
	"Kings County, NY"	"36047"	18586	976478	1903.4	1870.2
	"Lewis County, NY"	"36049"	272	13893	1957.8	1887.3
	"Livingston County, NY"	"36051"	533	31502	1692.0	1686.3
	"Madison County, NY"	"36053"	659	35283	1867.8	1938.0
	"Monroe County, NY"	"36055"	6530	357864	1824.7	1705.6
	"Montgomery County, NY"	"36057"	747	26761	2791.4	2492.0
	"Nassau County, NY"	"36059"	14588	681835	2139.5	1883.3
	"New York County, NY"	"36061"	11001	719909	1528.1	1469.2
	"Niagara County, NY"	"36063"	2772	112679	2460.1	2358.6
	"Oneida County, NY"	"36065"	3014	123944	2431.7	2214.7
	"Onondaga County, NY"	"36067"	4572	220269	2075.6	1917.0
	"Ontario County, NY"	"36069"	1087	60182	1806.2	1836.0
	"Orange County, NY"	"36071"	2916	146472	1990.8	2055.0
	"Orleans County, NY"	"36073"	479	20761	2307.2	2371.1
	"Oswego County, NY"	"36075"	1088	53547	2031.9	2179.0
	"Otsego County, NY"	"36077"	669	34801	1922.4	1908.4
	"Putnam County, NY"	"36079"	807	45790	1762.4	1897.8
	"Queens County, NY"	"36081"	18157	971334	1869.3	1807.9
	"Rensselaer County, NY"	"36083"	1677	75099	2233.1	2241.4
	"Richmond County, NY"	"36085"	4741	213216	2223.6	2288.7
	"Rockland County, NY"	"36087"	2685	147669	1818.3	1724.0
	"St. Lawrence County, NY"	"36089"	1096	52607	2083.4	2132.7
	"Saratoga County, NY"	"36091"	1940	110602	1754.0	1834.9
	"Schenectady County, NY"	"36093"	1677	74344	2255.7	1985.6
	"Schoharie County, NY"	"36095"	316	17979	1757.6	1949.7
	"Schuyler County, NY"	"36097"	211	10940	1928.7	2089.5
	"Seneca County, NY"	"36099"	362	18521	1954.5	1954.1
	"Steuben County, NY"	"36101"	1146	52800	2170.5	2169.9
	"Suffolk County, NY"	"36103"	13977	702735	1988.9	1954.5
	"Sullivan County, NY"	"36105"	704	38921	1808.8	2025.9
	"Tioga County, NY"	"36107"	511	27135	1883.2	1946.8
	"Tompkins County, NY"	"36109"	713	39967	1784.0	1812.4
	"Ulster County, NY"	"36111"	1879	97148	1934.2	1935.7
	"Warren County, NY"	"36113"	740	39474	1874.7	1899.2
	"Washington County, NY"	"36115"	644	33139	1943.3	2002.9
	"Wayne County, NY"	"36117"	862	46682	1846.5	1964.2
	"Westchester County, NY"	"36119"	8650	463534	1866.1	1633.1
	"Wyoming County, NY"	"36121"	411	19578	2099.3	2308.6
	"Yates County, NY"	"36123"	251	14186	1769.4	1822.6
	"Alamance County, NC"	"37001"	1493	77765	1919.9	1898.4
	"Alexander County, NC"	"37003"	348	21821	1594.8	1826.6
	"Alleghany County, NC"	"37005"	126	8165	1543.2	1668.0
	"Anson County, NC"	"37007"	308	12880	2391.3	2498.2
	"Ashe County, NC"	"37009"	341	19372	1760.3	1898.4
	"Avery County, NC"	"37011"	217	11058	1962.4	2065.8
	"Beaufort County, NC"	"37013"	571	31584	1807.9	2014.6
	"Bertie County, NC"	"37015"	212	12168	1742.3	1754.4
	"Bladen County, NC"	"37017"	410	19907	2059.6	2246.2
	"Brunswick County, NC"	"37019"	1369	103467	1323.1	1797.1
	"Buncombe County, NC"	"37021"	2493	141535	1761.4	1782.0
	"Burke County, NC"	"37023"	997	50358	1979.8	2099.7
	"Cabarrus County, NC"	"37025"	1413	75175	1879.6	2040.8
	"Caldwell County, NC"	"37027"	940	44462	2114.2	2419.2
	"Camden County, NC"	"37029"	100	4678	2137.7	2548.0
	"Carteret County, NC"	"37031"	756	46572	1623.3	1783.5
	"Caswell County, NC"	"37033"	220	13952	1576.8	1785.0
	"Catawba County, NC"	"37035"	1506	77391	1946.0	2150.1
	"Chatham County, NC"	"37037"	580	52493	1104.9	1101.6
	"Cherokee County, NC"	"37039"	417	22418	1860.1	2144.4
	"Chowan County, NC"	"37041"	181	9908	1826.8	1875.0
	"Clay County, NC"	"37043"	147	9414	1561.5	1771.5
	"Cleveland County, NC"	"37045"	1128	50822	2219.5	2462.6
	"Columbus County, NC"	"37047"	750	31078	2413.3	2608.6
	"Craven County, NC"	"37049"	982	55145	1780.8	1845.8
	"Cumberland County, NC"	"37051"	2079	109907	1891.6	2073.9
	"Currituck County, NC"	"37053"	241	11560	2084.8	2521.2
	"Dare County, NC"	"37055"	302	20704	1458.7	1727.6
	"Davidson County, NC"	"37057"	1666	85028	1959.4	2159.2
	"Davie County, NC"	"37059"	466	24521	1900.4	1943.0
	"Duplin County, NC"	"37061"	544	29243	1860.3	1990.2
	"Durham County, NC"	"37063"	1560	103696	1504.4	1544.7
	"Edgecombe County, NC"	"37065"	633	28481	2222.5	2330.3
	"Forsyth County, NC"	"37067"	3012	162938	1848.6	1885.4
	"Franklin County, NC"	"37069"	524	29988	1747.4	1991.1
	"Gaston County, NC"	"37071"	2063	98426	2096.0	2278.5
	"Gates County, NC"	"37073"	107	6231	1717.2	1850.2
	"Graham County, NC"	"37075"	114	5855	1947.1	2105.6
	"Granville County, NC"	"37077"	439	27957	1570.3	1753.8
	"Greene County, NC"	"37079"	201	9622	2089.0	2231.9
	"Guilford County, NC"	"37081"	3717	218608	1700.3	1726.6
	"Halifax County, NC"	"37083"	623	29797	2090.8	2146.2
	"Harnett County, NC"	"37085"	895	44074	2030.7	2312.2
	"Haywood County, NC"	"37087"	854	43277	1973.3	2070.9
	"Henderson County, NC"	"37089"	1346	83678	1608.5	1610.8
	"Hertford County, NC"	"37091"	254	13077	1942.3	2014.5
	"Hoke County, NC"	"37093"	228	13618	1674.3	1965.0
	"Hyde County, NC"	"37095"	69	3059	2255.6	2368.1
	"Iredell County, NC"	"37097"	1422	75888	1873.8	2129.3
	"Jackson County, NC"	"37099"	342	22459	1522.8	1768.7
	"Johnston County, NC"	"37101"	1342	70425	1905.6	2251.8
	"Jones County, NC"	"37103"	134	6651	2014.7	2082.5
	"Lee County, NC"	"37105"	516	27654	1865.9	1941.2
	"Lenoir County, NC"	"37107"	720	31895	2257.4	2357.7
	"Lincoln County, NC"	"37109"	754	39421	1912.7	2242.3
	"McDowell County, NC"	"37111"	504	25513	1975.5	2130.9
	"Macon County, NC"	"37113"	440	27462	1602.2	1707.9
	"Madison County, NC"	"37115"	262	12884	2033.5	2242.7
	"Martin County, NC"	"37117"	275	14955	1838.8	2020.5
	"Mecklenburg County, NC"	"37119"	4887	320015	1527.1	1613.0
	"Mitchell County, NC"	"37121"	206	10951	1881.1	1948.7
	"Montgomery County, NC"	"37123"	260	15609	1665.7	1815.1
	"Moore County, NC"	"37125"	1131	67887	1666.0	1550.9
	"Nash County, NC"	"37127"	940	47888	1962.9	2112.5
	"New Hanover County, NC"	"37129"	1876	107357	1747.4	1834.2
	"Northampton County, NC"	"37131"	261	14290	1826.5	1849.1
	"Onslow County, NC"	"37133"	892	49768	1792.3	1978.4
	"Orange County, NC"	"37135"	670	49261	1360.1	1505.0
	"Pamlico County, NC"	"37137"	170	10449	1626.9	1866.6
	"Pasquotank County, NC"	"37139"	459	19040	2410.7	2504.8
	"Pender County, NC"	"37141"	502	30093	1668.2	1915.9
	"Perquimans County, NC"	"37143"	177	10071	1757.5	1956.7
	"Person County, NC"	"37145"	377	21126	1784.5	1905.9
	"Pitt County, NC"	"37147"	1102	61680	1786.6	1902.9
	"Polk County, NC"	"37149"	308	17333	1777.0	1621.4
	"Randolph County, NC"	"37151"	1425	70888	2010.2	2216.0
	"Richmond County, NC"	"37153"	571	22576	2529.2	2723.3
	"Robeson County, NC"	"37155"	1066	54427	1958.6	2183.8
	"Rockingham County, NC"	"37157"	1153	51603	2234.4	2312.9
	"Rowan County, NC"	"37159"	1524	69838	2182.2	2290.8
	"Rutherford County, NC"	"37161"	901	39953	2255.1	2441.7
	"Sampson County, NC"	"37163"	664	31315	2120.4	2226.1
	"Scotland County, NC"	"37165"	358	17647	2028.7	2161.5
	"Stanly County, NC"	"37167"	722	32599	2214.8	2406.6
	"Stokes County, NC"	"37169"	578	27407	2109.0	2272.6
	"Surry County, NC"	"37171"	845	42413	1992.3	2037.8
	"Swain County, NC"	"37173"	155	8170	1897.2	2067.3
	"Transylvania County, NC"	"37175"	397	28858	1375.7	1370.2
	"Tyrrell County, NC"	"37177"	39	2404	1622.3	1655.2
	"Union County, NC"	"37179"	1228	77882	1576.7	1893.1
	"Vance County, NC"	"37181"	443	22668	1954.3	2071.0
	"Wake County, NC"	"37183"	4567	316961	1440.9	1589.9
	"Warren County, NC"	"37185"	278	13452	2066.6	2182.2
	"Washington County, NC"	"37187"	142	8173	1737.4	1795.4
	"Watauga County, NC"	"37189"	323	23219	1391.1	1509.9
	"Wayne County, NC"	"37191"	1103	55621	1983.1	2096.8
	"Wilkes County, NC"	"37193"	760	41739	1820.8	1912.6
	"Wilson County, NC"	"37195"	686	41110	1668.7	1758.7
	"Yadkin County, NC"	"37197"	447	21148	2113.7	2243.3
	"Yancey County, NC"	"37199"	217	12681	1711.2	1928.9
	"Adams County, ND"	"38001"	30	1774	1691.1	1307.2
	"Barnes County, ND"	"38003"	108	6828	1581.7	1409.0
	"Benson County, ND"	"38005"	68	2472	2750.8	2944.8
	"Bottineau County, ND"	"38009"	80	4323	1850.6	1851.2
	"Bowman County, ND"	"38011"	43	1919	2240.8	1927.7
	"Burke County, ND"	"38013"	25	1199	2085.1	2141.3
	"Burleigh County, ND"	"38015"	699	40794	1713.5	1590.9
	"Cass County, ND"	"38017"	1003	56615	1771.6	1624.6
	"Cavalier County, ND"	"38019"	44	3082	1427.6	1105.5
	"Dickey County, ND"	"38021"	102	3326	3066.7	2427.5
	"Divide County, ND"	"38023"	33	1697	1944.6	1450.5
	"Dunn County, ND"	"38025"	26	1895	1372.0	1229.7
	"Eddy County, ND"	"38027"	54	1690	3195.3	2523.6
	"Emmons County, ND"	"38029"	70	2780	2518.0	2148.8
	"Foster County, ND"	"38031"	61	2174	2805.9	2350.9
	"Golden Valley County, ND"	"38033"	16	1023	1564.0 (Unreliable)	1160.8 (Unreliable)
	"Grand Forks County, ND"	"38035"	462	24497	1885.9	1805.6
	"Grant County, ND"	"38037"	36	1966	1831.1	1745.7
	"Griggs County, ND"	"38039"	52	2023	2570.4	2146.4
	"Hettinger County, ND"	"38041"	38	1836	2069.7	1789.4
	"Kidder County, ND"	"38043"	25	1538	1625.5	1460.4
	"LaMoure County, ND"	"38045"	55	3085	1782.8	1439.2
	"Logan County, ND"	"38047"	26	1567	1659.2	1371.4
	"McHenry County, ND"	"38049"	59	3427	1721.6	1564.9
	"McIntosh County, ND"	"38051"	52	2532	2053.7	1450.8
	"McKenzie County, ND"	"38053"	53	2837	1868.2	1920.2
	"McLean County, ND"	"38055"	89	6379	1395.2	1430.6
	"Mercer County, ND"	"38057"	87	4532	1919.7	1847.5
	"Morton County, ND"	"38059"	275	13884	1980.7	1895.7
	"Mountrail County, ND"	"38061"	70	3293	2125.7	2225.9
	"Nelson County, ND"	"38063"	70	2537	2759.2	2404.7
	"Oliver County, ND"	"38065"	13	1064	1221.8 (Unreliable)	1367.4 (Unreliable)
	"Pembina County, ND"	"38067"	83	4722	1757.7	1514.4
	"Pierce County, ND"	"38069"	72	2968	2425.9	1940.0
	"Ramsey County, ND"	"38071"	167	6467	2582.3	2251.7
	"Ransom County, ND"	"38073"	121	3377	3583.1	2635.2
	"Renville County, ND"	"38075"	31	1471	2107.4	1923.1
	"Richland County, ND"	"38077"	154	7917	1945.2	1593.0
	"Rolette County, ND"	"38079"	99	4652	2128.1	2329.1
	"Sargent County, ND"	"38081"	38	2420	1570.2	1395.1
	"Sheridan County, ND"	"38083"	14	1149	1218.5 (Unreliable)	1127.0 (Unreliable)
	"Sioux County, ND"	"38085"	22	1001	2197.8	2146.5
	"Stark County, ND"	"38089"	240	11722	2047.4	1673.9
	"Steele County, ND"	"38091"	19	1433	1325.9 (Unreliable)	1380.2 (Unreliable)
	"Stutsman County, ND"	"38093"	240	11283	2127.1	1874.1
	"Towner County, ND"	"38095"	37	1617	2288.2	2028.9
	"Traill County, ND"	"38097"	105	4591	2287.1	1781.5
	"Walsh County, ND"	"38099"	180	6880	2616.3	2165.2
	"Ward County, ND"	"38101"	445	24321	1829.7	1629.0
	"Wells County, ND"	"38103"	58	3422	1694.9	1396.3
	"Williams County, ND"	"38105"	217	9196	2359.7	2150.2
	"Adams County, OH"	"39001"	332	14221	2334.6	2535.0
	"Allen County, OH"	"39003"	1226	51165	2396.2	2309.6
	"Ashland County, OH"	"39005"	617	28304	2179.9	2153.4
	"Ashtabula County, OH"	"39007"	1220	52511	2323.3	2370.5
	"Athens County, OH"	"39009"	442	22712	1946.1	2090.9
	"Auglaize County, OH"	"39011"	578	23914	2417.0	2201.3
	"Belmont County, OH"	"39013"	979	39998	2447.6	2346.1
	"Brown County, OH"	"39015"	475	22702	2092.3	2234.6
	"Butler County, OH"	"39017"	2947	153222	1923.4	2023.2
	"Carroll County, OH"	"39019"	351	16575	2117.6	2226.0
	"Champaign County, OH"	"39021"	401	19825	2022.7	2182.0
	"Clark County, OH"	"39023"	1820	74593	2439.9	2448.6
	"Clermont County, OH"	"39025"	1635	88167	1854.4	2059.1
	"Clinton County, OH"	"39027"	438	19677	2225.9	2351.0
	"Columbiana County, OH"	"39029"	1447	58720	2464.2	2499.9
	"Coshocton County, OH"	"39031"	406	19891	2041.1	2112.1
	"Crawford County, OH"	"39033"	649	25042	2591.6	2547.7
	"Cuyahoga County, OH"	"39035"	13881	632566	2194.4	2018.3
	"Darke County, OH"	"39037"	684	29359	2329.8	2206.8
	"Defiance County, OH"	"39039"	418	19854	2105.4	2095.8
	"Delaware County, OH"	"39041"	1047	69615	1504.0	1700.7
	"Erie County, OH"	"39043"	934	45866	2036.4	2058.9
	"Fairfield County, OH"	"39045"	1242	67461	1841.1	1973.2
	"Fayette County, OH"	"39047"	410	14599	2808.4	2974.9
	"Franklin County, OH"	"39049"	8331	415552	2004.8	2091.9
	"Fulton County, OH"	"39051"	422	21224	1988.3	1941.7
	"Gallia County, OH"	"39053"	350	15788	2216.9	2325.8
	"Geauga County, OH"	"39055"	894	52494	1703.1	1700.5
	"Greene County, OH"	"39057"	1422	78985	1800.3	1840.3
	"Guernsey County, OH"	"39059"	472	21080	2239.1	2393.0
	"Hamilton County, OH"	"39061"	7533	349114	2157.7	2051.7
	"Hancock County, OH"	"39063"	724	36998	1956.9	1911.1
	"Hardin County, OH"	"39065"	337	14301	2356.5	2454.7
	"Harrison County, OH"	"39067"	225	9264	2428.8	2464.0
	"Henry County, OH"	"39069"	337	15030	2242.2	2062.2
	"Highland County, OH"	"39071"	570	22448	2539.2	2653.9
	"Hocking County, OH"	"39073"	255	15111	1687.5	1918.4
	"Holmes County, OH"	"39075"	393	16792	2340.4	2346.6
	"Huron County, OH"	"39077"	567	28123	2016.1	2107.3
	"Jackson County, OH"	"39079"	416	15844	2625.6	2877.2
	"Jefferson County, OH"	"39081"	1057	40007	2642.0	2637.7
	"Knox County, OH"	"39083"	649	30660	2116.8	2169.3
	"Lake County, OH"	"39085"	2613	126822	2060.4	2039.6
	"Lawrence County, OH"	"39087"	662	32204	2055.6	2192.7
	"Licking County, OH"	"39089"	1515	79575	1903.9	2093.5
	"Logan County, OH"	"39091"	565	22875	2469.9	2626.1
	"Lorain County, OH"	"39093"	3033	153668	1973.7	1992.6
	"Lucas County, OH"	"39095"	4510	194913	2313.9	2281.7
	"Madison County, OH"	"39097"	367	18746	1957.8	2105.0
	"Mahoning County, OH"	"39099"	3501	135573	2582.4	2328.2
	"Marion County, OH"	"39101"	757	31967	2368.1	2423.8
	"Medina County, OH"	"39103"	1543	85286	1809.2	1950.0
	"Meigs County, OH"	"39105"	268	12802	2093.4	2226.7
	"Mercer County, OH"	"39107"	559	20975	2665.1	2448.3
	"Miami County, OH"	"39109"	1155	55229	2091.3	2194.4
	"Monroe County, OH"	"39111"	183	9642	1897.9	2006.9
	"Montgomery County, OH"	"39113"	5460	271115	2013.9	1958.9
	"Morgan County, OH"	"39115"	151	8964	1684.5	1761.1
	"Morrow County, OH"	"39117"	363	16952	2141.3	2326.0
	"Muskingum County, OH"	"39119"	1063	43831	2425.2	2406.6
	"Noble County, OH"	"39121"	128	10403	1230.4	1498.9
	"Ottawa County, OH"	"39123"	523	28156	1857.5	1971.7
	"Paulding County, OH"	"39125"	199	9874	2015.4	2174.6
	"Perry County, OH"	"39127"	364	16423	2216.4	2571.0
	"Pickaway County, OH"	"39129"	534	25385	2103.6	2224.3
	"Pike County, OH"	"39131"	328	13965	2348.7	2388.8
	"Portage County, OH"	"39133"	1532	73136	2094.7	2274.8
	"Preble County, OH"	"39135"	525	22026	2383.5	2584.8
	"Putnam County, OH"	"39137"	304	16252	1870.5	1736.5
	"Richland County, OH"	"39139"	1475	67254	2193.2	2167.2
	"Ross County, OH"	"39141"	793	35858	2211.5	2409.1
	"Sandusky County, OH"	"39143"	636	31151	2041.7	2006.8
	"Scioto County, OH"	"39145"	1127	39300	2867.7	2891.5
	"Seneca County, OH"	"39147"	678	27953	2425.5	2311.8
	"Shelby County, OH"	"39149"	497	22236	2235.1	2267.3
	"Stark County, OH"	"39151"	4171	203679	2047.8	1968.5
	"Summit County, OH"	"39153"	5802	269420	2153.5	2079.4
	"Trumbull County, OH"	"39155"	2801	121486	2305.6	2263.2
	"Tuscarawas County, OH"	"39157"	1213	50877	2384.2	2289.2
	"Union County, OH"	"39159"	364	18836	1932.5	2103.1
	"Van Wert County, OH"	"39161"	333	15656	2127.0	1991.7
	"Vinton County, OH"	"39163"	138	6250	2208.0	2611.3
	"Warren County, OH"	"39165"	1572	90599	1735.1	1858.7
	"Washington County, OH"	"39167"	711	36128	1968.0	2015.6
	"Wayne County, OH"	"39169"	1157	57714	2004.7	2006.6
	"Williams County, OH"	"39171"	437	19913	2194.5	2090.6
	"Wood County, OH"	"39173"	1318	56025	2352.5	2339.6
	"Wyandot County, OH"	"39175"	307	12227	2510.8	2388.5
	"Adair County, OK"	"40001"	214	9852	2172.1	2503.5
	"Alfalfa County, OK"	"40003"	60	3086	1944.3	1925.7
	"Atoka County, OK"	"40005"	200	7495	2668.4	3018.4
	"Beaver County, OK"	"40007"	58	2879	2014.6	1940.0
	"Beckham County, OK"	"40009"	218	8932	2440.7	2392.1
	"Blaine County, OK"	"40011"	138	5343	2582.8	2513.9
	"Bryan County, OK"	"40013"	497	23239	2138.6	2301.2
	"Caddo County, OK"	"40015"	314	13971	2247.5	2330.0
	"Canadian County, OK"	"40017"	958	48989	1955.5	2209.2
	"Carter County, OK"	"40019"	625	23232	2690.3	2730.6
	"Cherokee County, OK"	"40021"	490	22540	2173.9	2398.1
	"Choctaw County, OK"	"40023"	267	8864	3012.2	3284.8
	"Cimarron County, OK"	"40025"	34	1548	2196.4	2086.8
	"Cleveland County, OK"	"40027"	1744	101316	1721.3	1867.0
	"Coal County, OK"	"40029"	128	3508	3648.8	3605.5
	"Comanche County, OK"	"40031"	968	42489	2278.2	2389.5
	"Cotton County, OK"	"40033"	87	3345	2600.9	2790.4
	"Craig County, OK"	"40035"	224	8506	2633.4	2777.3
	"Creek County, OK"	"40037"	872	36639	2380.0	2486.0
	"Custer County, OK"	"40039"	303	11686	2592.8	2454.5
	"Delaware County, OK"	"40041"	588	29214	2012.7	2370.4
	"Dewey County, OK"	"40043"	80	2840	2816.9	2876.2
	"Ellis County, OK"	"40045"	69	2530	2727.3	2617.4
	"Garfield County, OK"	"40047"	688	29177	2358.0	2243.8
	"Garvin County, OK"	"40049"	344	14133	2434.0	2508.8
	"Grady County, OK"	"40051"	578	24543	2355.1	2589.1
	"Grant County, OK"	"40053"	70	2799	2500.9	2369.2
	"Greer County, OK"	"40055"	82	3260	2515.3	2303.0
	"Harmon County, OK"	"40057"	39	1635	2385.3	2180.2
	"Harper County, OK"	"40059"	54	1997	2704.1	2358.4
	"Haskell County, OK"	"40061"	176	7736	2275.1	2429.0
	"Hughes County, OK"	"40063"	226	7817	2891.1	2835.2
