"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Carson City, NV"	"32510"	2251	163532	1376.5	947.7
	"Belknap County, NH"	"33001"	2060	181484	1135.1	775.8
	"Carroll County, NH"	"33003"	1635	141891	1152.3	683.0
	"Cheshire County, NH"	"33005"	2118	228151	928.3	711.1
	"Coos County, NH"	"33007"	1356	97110	1396.4	869.5
	"Grafton County, NH"	"33009"	2450	267152	917.1	650.3
	"Hillsborough County, NH"	"33011"	9971	1218779	818.1	713.8
	"Merrimack County, NH"	"33013"	4163	444390	936.8	719.0
	"Rockingham County, NH"	"33015"	7341	905423	810.8	681.9
	"Strafford County, NH"	"33017"	3284	380150	863.9	783.7
	"Sullivan County, NH"	"33019"	1325	129119	1026.2	730.3
	"Atlantic County, NJ"	"34001"	8099	818741	989.2	796.5
	"Bergen County, NJ"	"34003"	21179	2806357	754.7	555.6
	"Burlington County, NJ"	"34005"	12241	1350013	906.7	715.5
	"Camden County, NJ"	"34007"	13913	1531115	908.7	776.1
	"Cape May County, NJ"	"34009"	3840	284690	1348.8	803.9
	"Cumberland County, NJ"	"34011"	4594	465384	987.1	888.0
	"Essex County, NJ"	"34013"	17491	2385396	733.3	696.6
	"Gloucester County, NJ"	"34015"	7670	875929	875.6	773.8
	"Hudson County, NJ"	"34017"	11170	2021352	552.6	617.2
	"Hunterdon County, NJ"	"34019"	2725	375828	725.1	564.4
	"Mercer County, NJ"	"34021"	8684	1113910	779.6	671.4
	"Middlesex County, NJ"	"34023"	17432	2506876	695.4	616.0
	"Monmouth County, NJ"	"34025"	16140	1880392	858.3	663.0
	"Morris County, NJ"	"34027"	11267	1495218	753.5	577.9
	"Ocean County, NJ"	"34029"	21679	1767169	1226.8	741.7
	"Passaic County, NJ"	"34031"	11025	1524528	723.2	665.6
	"Salem County, NJ"	"34033"	2200	191899	1146.4	849.6
	"Somerset County, NJ"	"34035"	7045	998886	705.3	579.1
	"Sussex County, NJ"	"34037"	3541	430748	822.1	708.1
	"Union County, NJ"	"34039"	11851	1659603	714.1	635.9
	"Warren County, NJ"	"34041"	2956	320857	921.3	711.2
	"Bernalillo County, NM"	"35001"	16626	2026741	820.3	732.9
	"Catron County, NM"	"35003"	107	10505	1018.6	562.4
	"Chaves County, NM"	"35005"	1951	196483	993.0	862.4
	"Cibola County, NM"	"35006"	778	82112	947.5	884.6
	"Colfax County, NM"	"35007"	470	37314	1259.6	806.2
	"Curry County, NM"	"35009"	1243	151455	820.7	873.9
	"DeBaca County, NM"	"35011"	89	5447	1633.9	1126.7
	"Dona Ana County, NM"	"35013"	4539	641310	707.8	658.2
	"Eddy County, NM"	"35015"	1688	171823	982.4	898.4
	"Grant County, NM"	"35017"	1029	85832	1198.9	739.0
	"Guadalupe County, NM"	"35019"	127	13185	963.2	721.9
	"Harding County, NM"	"35021"	24	2044	1174.2	635.1
	"Hidalgo County, NM"	"35023"	157	13255	1184.5	838.6
	"Lea County, NM"	"35025"	1606	210304	763.7	871.3
	"Lincoln County, NM"	"35027"	637	58455	1089.7	688.5
	"Los Alamos County, NM"	"35028"	377	53511	704.5	509.5
	"Luna County, NM"	"35029"	922	73466	1255.0	888.5
	"McKinley County, NM"	"35031"	1880	225767	832.7	971.7
	"Mora County, NM"	"35033"	146	13652	1069.4	773.4
	"Otero County, NM"	"35035"	1845	194834	947.0	798.8
	"Quay County, NM"	"35037"	339	25271	1341.5	885.3
	"Rio Arriba County, NM"	"35039"	1243	119308	1041.8	921.7
	"Roosevelt County, NM"	"35041"	440	57755	761.8	751.3
	"Sandoval County, NM"	"35043"	3158	418722	754.2	684.8
	"San Juan County, NM"	"35045"	3055	357835	853.7	805.8
	"San Miguel County, NM"	"35047"	866	84029	1030.6	815.2
	"Santa Fe County, NM"	"35049"	3510	443688	791.1	597.2
	"Sierra County, NM"	"35051"	743	33767	2200.4	1044.0
	"Socorro County, NM"	"35053"	532	51569	1031.6	874.1
	"Taos County, NM"	"35055"	893	98998	902.0	624.5
	"Torrance County, NM"	"35057"	492	46238	1064.1	851.1
	"Union County, NM"	"35059"	141	12655	1114.2	761.8
	"Valencia County, NM"	"35061"	1976	227037	870.3	781.2
	"Albany County, NY"	"36001"	7991	925573	863.4	681.4
	"Allegany County, NY"	"36003"	1422	142249	999.7	767.7
	"Bronx County, NY"	"36005"	28232	4342603	650.1	682.4
	"Broome County, NY"	"36007"	6265	589621	1062.5	742.7
	"Cattaraugus County, NY"	"36009"	2472	234207	1055.5	798.6
	"Cayuga County, NY"	"36011"	2319	235034	986.7	716.9
	"Chautauqua County, NY"	"36013"	4495	392295	1145.8	805.0
	"Chemung County, NY"	"36015"	2940	260948	1126.7	813.4
	"Chenango County, NY"	"36017"	1755	146990	1194.0	825.4
	"Clinton County, NY"	"36019"	2136	243909	875.7	739.3
	"Columbia County, NY"	"36021"	2077	184493	1125.8	723.5
	"Cortland County, NY"	"36023"	1328	145374	913.5	770.5
	"Delaware County, NY"	"36025"	1589	138197	1149.8	728.5
	"Dutchess County, NY"	"36027"	7243	885604	817.9	649.0
	"Erie County, NY"	"36029"	29358	2767705	1060.7	787.3
	"Essex County, NY"	"36031"	1256	115045	1091.7	676.2
	"Franklin County, NY"	"36033"	1397	152003	919.1	793.0
	"Fulton County, NY"	"36035"	1793	161933	1107.2	783.1
	"Genesee County, NY"	"36037"	1809	176241	1026.4	728.9
	"Greene County, NY"	"36039"	1552	143218	1083.7	737.2
	"Hamilton County, NY"	"36041"	168	13929	1206.1	667.5
	"Herkimer County, NY"	"36043"	2123	189139	1122.5	767.9
	"Jefferson County, NY"	"36045"	2631	349990	751.7	754.5
	"Kings County, NY"	"36047"	47394	7866635	602.5	593.3
	"Lewis County, NY"	"36049"	748	81101	922.3	687.4
	"Livingston County, NY"	"36051"	1584	193532	818.5	653.2
	"Madison County, NY"	"36053"	1862	215406	864.4	699.9
	"Monroe County, NY"	"36055"	19848	2246864	883.4	686.2
	"Montgomery County, NY"	"36057"	1753	148696	1178.9	809.4
	"Nassau County, NY"	"36059"	32594	4079001	799.1	568.9
	"New York County, NY"	"36061"	29938	4919370	608.6	518.6
	"Niagara County, NY"	"36063"	7114	637764	1115.5	806.7
	"Oneida County, NY"	"36065"	7571	696428	1087.1	763.7
	"Onondaga County, NY"	"36067"	13099	1403211	933.5	727.7
	"Ontario County, NY"	"36069"	3193	329166	970.0	698.7
	"Orange County, NY"	"36071"	8114	1132154	716.7	701.0
	"Orleans County, NY"	"36073"	1258	124897	1007.2	798.6
	"Oswego County, NY"	"36075"	3203	359693	890.5	789.3
	"Otsego County, NY"	"36077"	1764	181534	971.7	684.4
	"Putnam County, NY"	"36079"	2121	297643	712.6	605.9
	"Queens County, NY"	"36081"	43238	6974431	620.0	543.9
	"Rensselaer County, NY"	"36083"	4482	480263	933.2	766.0
	"Richmond County, NY"	"36085"	10986	1423126	772.0	665.2
	"Rockland County, NY"	"36087"	6419	975126	658.3	541.9
	"St. Lawrence County, NY"	"36089"	2857	332773	858.5	712.3
	"Saratoga County, NY"	"36091"	5364	677885	791.3	639.8
	"Schenectady County, NY"	"36093"	4596	464317	989.8	736.6
	"Schoharie County, NY"	"36095"	867	94379	918.6	683.8
	"Schuyler County, NY"	"36097"	577	54599	1056.8	739.6
	"Seneca County, NY"	"36099"	1106	104529	1058.1	780.3
	"Steuben County, NY"	"36101"	3037	292739	1037.4	761.4
	"Suffolk County, NY"	"36103"	36202	4490494	806.2	653.9
	"Sullivan County, NY"	"36105"	2175	225219	965.7	783.3
	"Tioga County, NY"	"36107"	1434	147814	970.1	718.1
	"Tompkins County, NY"	"36109"	2069	313933	659.1	664.2
	"Ulster County, NY"	"36111"	5133	539729	951.0	698.6
	"Warren County, NY"	"36113"	2128	193993	1096.9	725.5
	"Washington County, NY"	"36115"	1873	186480	1004.4	751.2
	"Wayne County, NY"	"36117"	2597	273967	947.9	748.1
	"Westchester County, NY"	"36119"	21375	2917697	732.6	541.8
	"Wyoming County, NY"	"36121"	1136	122995	923.6	785.0
	"Yates County, NY"	"36123"	770	75104	1025.2	746.3
	"Alamance County, NC"	"37001"	4879	473581	1030.2	814.5
	"Alexander County, NC"	"37003"	1156	112092	1031.3	799.5
	"Alleghany County, NC"	"37005"	417	32523	1282.2	793.3
	"Anson County, NC"	"37007"	963	77146	1248.3	1008.8
	"Ashe County, NC"	"37009"	1040	80824	1286.7	805.6
	"Avery County, NC"	"37011"	595	52831	1126.2	776.5
	"Beaufort County, NC"	"37013"	1828	142574	1282.1	879.2
	"Bertie County, NC"	"37015"	747	60584	1233.0	861.9
	"Bladen County, NC"	"37017"	1281	102538	1249.3	942.2
	"Brunswick County, NC"	"37019"	4028	368384	1093.4	728.2
	"Buncombe County, NC"	"37021"	7717	758893	1016.9	738.9
	"Burke County, NC"	"37023"	3096	266244	1162.8	867.4
	"Cabarrus County, NC"	"37025"	4543	589894	770.1	792.6
	"Caldwell County, NC"	"37027"	2905	244225	1189.5	957.0
	"Camden County, NC"	"37029"	269	30969	868.6	794.7
	"Carteret County, NC"	"37031"	2354	206504	1139.9	750.6
	"Caswell County, NC"	"37033"	803	68958	1164.5	843.7
	"Catawba County, NC"	"37035"	4951	467161	1059.8	893.2
	"Chatham County, NC"	"37037"	1949	211505	921.5	543.5
	"Cherokee County, NC"	"37039"	1098	82098	1337.4	829.6
	"Chowan County, NC"	"37041"	547	43344	1262.0	804.0
	"Clay County, NC"	"37043"	419	32314	1296.7	735.2
	"Cleveland County, NC"	"37045"	3682	291139	1264.7	1032.9
	"Columbus County, NC"	"37047"	2076	170338	1218.8	950.8
	"Craven County, NC"	"37049"	3254	311215	1045.6	834.7
	"Cumberland County, NC"	"37051"	7455	979077	761.4	859.3
	"Currituck County, NC"	"37053"	663	75953	872.9	799.1
	"Dare County, NC"	"37055"	966	106589	906.3	694.4
	"Davidson County, NC"	"37057"	5311	493080	1077.1	880.2
	"Davie County, NC"	"37059"	1431	125041	1144.4	793.7
	"Duplin County, NC"	"37061"	1659	176897	937.8	776.4
	"Durham County, NC"	"37063"	5835	901901	647.0	685.9
	"Edgecombe County, NC"	"37065"	1944	162070	1199.5	949.2
	"Forsyth County, NC"	"37067"	9786	1104589	885.9	777.7
	"Franklin County, NC"	"37069"	1656	191181	866.2	760.8
	"Gaston County, NC"	"37071"	6791	641252	1059.0	933.7
	"Gates County, NC"	"37073"	363	34488	1052.5	785.8
	"Graham County, NC"	"37075"	315	25816	1220.2	797.9
	"Granville County, NC"	"37077"	1560	175909	886.8	764.9
	"Greene County, NC"	"37079"	611	63594	960.8	824.5
	"Guilford County, NC"	"37081"	12856	1551440	828.6	750.5
	"Halifax County, NC"	"37083"	1958	157060	1246.7	909.8
	"Harnett County, NC"	"37085"	2924	385785	757.9	863.2
	"Haywood County, NC"	"37087"	2306	179957	1281.4	789.8
	"Henderson County, NC"	"37089"	4173	337243	1237.4	719.2
	"Hertford County, NC"	"37091"	796	72612	1096.2	838.5
	"Hoke County, NC"	"37093"	909	157743	576.3	811.0
	"Hyde County, NC"	"37095"	189	16682	1133.0	840.9
	"Iredell County, NC"	"37097"	4572	509829	896.8	833.7
	"Jackson County, NC"	"37099"	1104	124553	886.4	762.9
	"Johnston County, NC"	"37101"	4164	558208	746.0	799.5
	"Jones County, NC"	"37103"	360	29905	1203.8	765.5
	"Lee County, NC"	"37105"	1717	178503	961.9	833.8
	"Lenoir County, NC"	"37107"	2168	173720	1248.0	934.6
	"Lincoln County, NC"	"37109"	2375	241216	984.6	863.0
	"McDowell County, NC"	"37111"	1577	135067	1167.6	877.4
	"Macon County, NC"	"37113"	1366	102364	1334.5	775.9
	"Madison County, NC"	"37115"	724	63622	1138.0	830.1
	"Martin County, NC"	"37117"	933	69961	1333.6	924.4
	"Mecklenburg County, NC"	"37119"	18009	3099179	581.1	679.1
	"Mitchell County, NC"	"37121"	668	45592	1465.2	902.4
	"Montgomery County, NC"	"37123"	858	82272	1042.9	782.2
	"Moore County, NC"	"37125"	3335	283338	1177.0	685.0
	"Nash County, NC"	"37127"	3078	282223	1090.6	888.6
	"New Hanover County, NC"	"37129"	5761	659774	873.2	732.9
	"Northampton County, NC"	"37131"	828	61017	1357.0	861.1
	"Onslow County, NC"	"37133"	3324	559421	594.2	833.3
	"Orange County, NC"	"37135"	2366	422368	560.2	627.5
	"Pamlico County, NC"	"37137"	514	38520	1334.4	815.6
	"Pasquotank County, NC"	"37139"	1231	119227	1032.5	867.3
	"Pender County, NC"	"37141"	1665	172914	962.9	804.5
	"Perquimans County, NC"	"37143"	490	40213	1218.5	764.7
	"Person County, NC"	"37145"	1306	117593	1110.6	853.4
	"Pitt County, NC"	"37147"	3759	528507	711.2	777.9
	"Polk County, NC"	"37149"	868	60995	1423.1	693.1
	"Randolph County, NC"	"37151"	4457	428413	1040.4	873.2
	"Richmond County, NC"	"37153"	1669	136062	1226.6	1019.0
	"Robeson County, NC"	"37155"	4082	402396	1014.4	1002.9
	"Rockingham County, NC"	"37157"	3453	274866	1256.2	914.1
	"Rowan County, NC"	"37159"	4819	417512	1154.2	940.0
	"Rutherford County, NC"	"37161"	2599	199470	1303.0	938.1
	"Sampson County, NC"	"37163"	2102	190605	1102.8	915.9
	"Scotland County, NC"	"37165"	1167	106405	1096.8	899.8
	"Stanly County, NC"	"37167"	2117	181972	1163.4	913.9
	"Stokes County, NC"	"37169"	1615	138898	1162.7	846.3
	"Surry County, NC"	"37171"	2699	217459	1241.2	884.2
	"Swain County, NC"	"37173"	528	43056	1226.3	946.3
	"Transylvania County, NC"	"37175"	1231	99663	1235.2	651.2
	"Tyrrell County, NC"	"37177"	129	12401	1040.2	751.8
	"Union County, NC"	"37179"	4122	667158	617.8	725.5
	"Vance County, NC"	"37181"	1527	132973	1148.4	933.3
	"Wake County, NC"	"37183"	15877	3066662	517.7	629.7
	"Warren County, NC"	"37185"	759	60438	1255.8	823.3
	"Washington County, NC"	"37187"	456	37073	1230.0	809.8
	"Watauga County, NC"	"37189"	991	159353	621.9	596.5
	"Wayne County, NC"	"37191"	3529	373052	946.0	839.3
	"Wilkes County, NC"	"37193"	2468	206086	1197.6	856.3
	"Wilson County, NC"	"37195"	2442	244726	997.9	810.6
	"Yadkin County, NC"	"37197"	1286	112921	1138.8	846.1
	"Yancey County, NC"	"37199"	667	52815	1262.9	822.5
	"Adams County, ND"	"38001"	98	7045	1391.1	670.0
	"Barnes County, ND"	"38003"	371	33035	1123.1	683.0
	"Benson County, ND"	"38005"	224	20363	1100.0	1183.2
	"Billings County, ND"	"38007"	14	2752	508.7 (Unreliable)	394.4 (Unreliable)
	"Bottineau County, ND"	"38009"	231	19947	1158.1	750.0
	"Bowman County, ND"	"38011"	109	9760	1116.8	682.9
	"Burke County, ND"	"38013"	76	6747	1126.4	867.0
	"Burleigh County, ND"	"38015"	2111	278156	758.9	630.5
	"Cass County, ND"	"38017"	3203	513976	623.2	651.5
	"Cavalier County, ND"	"38019"	120	11516	1042.0	502.1
	"Dickey County, ND"	"38021"	228	15309	1489.3	768.8
	"Divide County, ND"	"38023"	90	7287	1235.1	617.8
	"Dunn County, ND"	"38025"	102	13309	766.4	658.9
	"Eddy County, ND"	"38027"	135	7089	1904.4	954.9
	"Emmons County, ND"	"38029"	159	10164	1564.3	762.2
	"Foster County, ND"	"38031"	135	9978	1353.0	721.4
	"Golden Valley County, ND"	"38033"	47	5492	855.8	570.1
	"Grand Forks County, ND"	"38035"	1407	211961	663.8	688.8
	"Grant County, ND"	"38037"	88	7127	1234.7	599.3
	"Griggs County, ND"	"38039"	121	6897	1754.4	769.7
	"Hettinger County, ND"	"38041"	93	7976	1166.0	657.0
	"Kidder County, ND"	"38043"	54	7244	745.4	452.1
	"LaMoure County, ND"	"38045"	133	12339	1077.9	533.0
	"Logan County, ND"	"38047"	91	5820	1563.6	811.7
	"McHenry County, ND"	"38049"	179	17886	1000.8	687.2
	"McIntosh County, ND"	"38051"	137	8177	1675.4	587.4
	"McKenzie County, ND"	"38053"	200	36373	549.9	738.9
	"McLean County, ND"	"38055"	289	29023	995.8	649.3
	"Mercer County, ND"	"38057"	261	26266	993.7	730.0
	"Morton County, ND"	"38059"	831	91037	912.8	752.1
	"Mountrail County, ND"	"38061"	260	30300	858.1	951.9
	"Nelson County, ND"	"38063"	172	8990	1913.2	848.7
	"Oliver County, ND"	"38065"	40	5570	718.1	548.6
	"Pembina County, ND"	"38067"	219	21259	1030.2	579.5
	"Pierce County, ND"	"38069"	184	12961	1419.6	738.4
	"Ramsey County, ND"	"38071"	410	34766	1179.3	787.5
	"Ransom County, ND"	"38073"	258	16316	1581.3	847.8
	"Renville County, ND"	"38075"	88	7695	1143.6	744.9
	"Richland County, ND"	"38077"	440	49124	895.7	654.7
	"Rolette County, ND"	"38079"	399	44023	906.3	1055.2
	"Sargent County, ND"	"38081"	102	11676	873.6	573.9
	"Sheridan County, ND"	"38083"	34	3942	862.5	425.4
	"Sioux County, ND"	"38085"	132	13343	989.3	1257.3
	"Slope County, ND"	"38087"	14	2293	610.6 (Unreliable)	450.4 (Unreliable)
	"Stark County, ND"	"38089"	701	93862	746.8	654.0
	"Steele County, ND"	"38091"	64	5878	1088.8	672.4
	"Stutsman County, ND"	"38093"	707	63426	1114.7	761.6
	"Towner County, ND"	"38095"	80	6836	1170.3	581.7
	"Traill County, ND"	"38097"	304	24106	1261.1	772.6
	"Walsh County, ND"	"38099"	459	32794	1399.6	808.2
	"Ward County, ND"	"38101"	1376	211184	651.6	647.9
	"Wells County, ND"	"38103"	171	12429	1375.8	651.7
	"Williams County, ND"	"38105"	698	101867	685.2	812.7
	"Adams County, OH"	"39001"	1027	84058	1221.8	1009.8
	"Allen County, OH"	"39003"	3351	312896	1071.0	840.3
	"Ashland County, OH"	"39005"	1704	160276	1063.2	791.0
	"Ashtabula County, OH"	"39007"	3543	295887	1197.4	910.0
	"Athens County, OH"	"39009"	1473	196477	749.7	853.9
	"Auglaize County, OH"	"39011"	1488	137601	1081.4	765.4
	"Belmont County, OH"	"39013"	2608	207036	1259.7	852.5
	"Brown County, OH"	"39015"	1524	131665	1157.5	930.3
	"Butler County, OH"	"39017"	9810	1126447	870.9	832.3
	"Carroll County, OH"	"39019"	973	83647	1163.2	813.1
	"Champaign County, OH"	"39021"	1241	116839	1062.1	867.7
	"Clark County, OH"	"39023"	5292	407013	1300.2	970.5
	"Clermont County, OH"	"39025"	5192	606108	856.6	787.6
	"Clinton County, OH"	"39027"	1275	125573	1015.3	865.8
	"Columbiana County, OH"	"39029"	3913	313931	1246.5	896.1
	"Coshocton County, OH"	"39031"	1172	109757	1067.8	807.2
	"Crawford County, OH"	"39033"	1693	126854	1334.6	908.7
	"Cuyahoga County, OH"	"39035"	41002	3764603	1089.1	806.2
	"Darke County, OH"	"39037"	1821	156099	1166.6	815.2
	"Defiance County, OH"	"39039"	1184	115052	1029.1	793.3
	"Delaware County, OH"	"39041"	3148	578629	544.0	601.3
	"Erie County, OH"	"39043"	2866	226454	1265.6	863.1
	"Fairfield County, OH"	"39045"	3729	454415	820.6	734.7
	"Fayette County, OH"	"39047"	1086	86005	1262.7	1010.8
	"Franklin County, OH"	"39049"	28387	3748175	757.4	831.2
	"Fulton County, OH"	"39051"	1235	127551	968.2	752.8
	"Gallia County, OH"	"39053"	1118	90470	1235.8	983.9
	"Geauga County, OH"	"39055"	2478	282278	877.9	629.4
	"Greene County, OH"	"39057"	4339	493400	879.4	725.2
	"Guernsey County, OH"	"39059"	1387	117926	1176.2	918.2
	"Hamilton County, OH"	"39061"	23978	2423327	989.5	847.1
	"Hancock County, OH"	"39063"	2251	226986	991.7	778.6
	"Hardin County, OH"	"39065"	948	94882	999.1	891.8
	"Harrison County, OH"	"39067"	631	46277	1363.5	933.7
	"Henry County, OH"	"39069"	865	83299	1038.4	725.2
	"Highland County, OH"	"39071"	1502	129228	1162.3	925.6
	"Hocking County, OH"	"39073"	872	85536	1019.5	833.7
	"Holmes County, OH"	"39075"	990	131716	751.6	746.8
	"Huron County, OH"	"39077"	1712	175444	975.8	824.2
	"Jackson County, OH"	"39079"	1240	97845	1267.3	1079.6
	"Jefferson County, OH"	"39081"	2897	201714	1436.2	989.5
	"Knox County, OH"	"39083"	1856	182757	1015.6	806.3
	"Lake County, OH"	"39085"	7354	687236	1070.1	764.7
	"Lawrence County, OH"	"39087"	2370	183482	1291.7	1024.7
	"Licking County, OH"	"39089"	4773	512474	931.4	814.4
	"Logan County, OH"	"39091"	1536	136045	1129.0	911.2
	"Lorain County, OH"	"39093"	9096	915858	993.2	779.1
	"Lucas County, OH"	"39095"	13416	1300613	1031.5	872.7
	"Madison County, OH"	"39097"	1240	131476	943.1	859.9
	"Mahoning County, OH"	"39099"	9246	695006	1330.3	862.7
	"Marion County, OH"	"39101"	2275	195984	1160.8	938.8
	"Medina County, OH"	"39103"	4360	529428	823.5	694.2
	"Meigs County, OH"	"39105"	890	69657	1277.7	961.0
	"Mercer County, OH"	"39107"	1275	122801	1038.3	758.1
	"Miami County, OH"	"39109"	3223	312840	1030.2	799.3
	"Monroe County, OH"	"39111"	534	43046	1240.5	794.6
	"Montgomery County, OH"	"39113"	18279	1594989	1146.0	886.1
	"Morgan County, OH"	"39115"	491	44375	1106.5	777.9
	"Morrow County, OH"	"39117"	983	105216	934.3	787.5
	"Muskingum County, OH"	"39119"	3014	258348	1166.6	903.0
	"Noble County, OH"	"39121"	400	42994	930.4	623.6
	"Ottawa County, OH"	"39123"	1430	122514	1167.2	731.1
	"Paulding County, OH"	"39125"	580	56844	1020.3	801.3
	"Perry County, OH"	"39127"	1078	107765	1000.3	906.4
	"Pickaway County, OH"	"39129"	1646	171278	961.0	850.4
	"Pike County, OH"	"39131"	1005	84634	1187.5	952.0
	"Portage County, OH"	"39133"	4358	486051	896.6	803.9
	"Preble County, OH"	"39135"	1403	124193	1129.7	897.0
	"Putnam County, OH"	"39137"	881	102298	861.2	660.4
	"Richland County, OH"	"39139"	4243	364600	1163.7	849.1
	"Ross County, OH"	"39141"	2583	231273	1116.9	967.2
	"Sandusky County, OH"	"39143"	1974	178763	1104.3	835.1
	"Scioto County, OH"	"39145"	3040	230178	1320.7	1034.7
	"Seneca County, OH"	"39147"	1749	166689	1049.3	791.7
	"Shelby County, OH"	"39149"	1334	146479	910.7	772.8
	"Stark County, OH"	"39151"	12586	1124040	1119.7	802.9
	"Summit County, OH"	"39153"	17580	1623883	1082.6	834.3
	"Trumbull County, OH"	"39155"	7723	610696	1264.6	865.8
	"Tuscarawas County, OH"	"39157"	3077	277759	1107.8	782.4
	"Union County, OH"	"39159"	1104	163509	675.2	747.5
	"Van Wert County, OH"	"39161"	1001	85331	1173.1	812.8
	"Vinton County, OH"	"39163"	430	39127	1099.0	979.6
	"Warren County, OH"	"39165"	4924	673358	731.3	708.1
	"Washington County, OH"	"39167"	2264	182879	1238.0	859.1
	"Wayne County, OH"	"39169"	3316	348374	951.9	754.8
	"Williams County, OH"	"39171"	1228	111327	1103.1	792.7
	"Wood County, OH"	"39173"	3407	389334	875.1	778.5
	"Wyandot County, OH"	"39175"	769	66694	1153.0	804.8
	"Adair County, OK"	"40001"	745	66319	1123.4	1055.4
	"Alfalfa County, OK"	"40003"	171	17444	980.3	714.1
	"Atoka County, OK"	"40005"	519	41442	1252.4	997.4
	"Beaver County, OK"	"40007"	155	16276	952.3	716.4
	"Beckham County, OK"	"40009"	715	69808	1024.2	972.5
	"Blaine County, OK"	"40011"	379	29285	1294.2	947.0
	"Bryan County, OK"	"40013"	1525	135019	1129.5	930.6
	"Caddo County, OK"	"40015"	1062	88362	1201.9	1038.8
	"Canadian County, OK"	"40017"	2841	399252	711.6	774.7
	"Carter County, OK"	"40019"	1766	145960	1209.9	1007.7
	"Cherokee County, OK"	"40021"	1431	145363	984.4	897.9
	"Choctaw County, OK"	"40023"	711	45016	1579.4	1198.9
	"Cimarron County, OK"	"40025"	99	6633	1492.5	926.4
	"Cleveland County, OK"	"40027"	5661	822876	688.0	725.6
	"Coal County, OK"	"40029"	274	17074	1604.8	1097.8
	"Comanche County, OK"	"40031"	3119	371294	840.0	913.3
	"Cotton County, OK"	"40033"	251	18022	1392.7	1084.7
	"Craig County, OK"	"40035"	578	44040	1312.4	974.1
	"Creek County, OK"	"40037"	2584	213011	1213.1	969.5
	"Custer County, OK"	"40039"	895	88429	1012.1	943.1
	"Delaware County, OK"	"40041"	1570	124391	1262.1	874.6
	"Dewey County, OK"	"40043"	209	14697	1422.1	1038.7
	"Ellis County, OK"	"40045"	186	12419	1497.7	1015.8
	"Garfield County, OK"	"40047"	2092	188802	1108.0	899.3
	"Garvin County, OK"	"40049"	1003	83166	1206.0	972.6
	"Grady County, OK"	"40051"	1621	163059	994.1	896.4
	"Grant County, OK"	"40053"	191	13446	1420.5	926.9
	"Greer County, OK"	"40055"	236	18190	1297.4	916.8
	"Harmon County, OK"	"40057"	89	8280	1074.9	729.6
	"Harper County, OK"	"40059"	123	11359	1082.8	736.5
	"Haskell County, OK"	"40061"	466	38383	1214.1	877.5
	"Hughes County, OK"	"40063"	576	41097	1401.6	1011.9
	"Jackson County, OK"	"40065"	800	76873	1040.7	960.9
	"Jefferson County, OK"	"40067"	284	18737	1515.7	1061.5
	"Johnston County, OK"	"40069"	394	33151	1188.5	959.4
	"Kay County, OK"	"40071"	1713	135760	1261.8	931.9
	"Kingfisher County, OK"	"40073"	478	46686	1023.9	845.8
	"Kiowa County, OK"	"40075"	419	27503	1523.5	1170.9
	"Latimer County, OK"	"40077"	441	31575	1396.7	996.4
	"Le Flore County, OK"	"40079"	1782	149516	1191.8	983.3
	"Lincoln County, OK"	"40081"	1179	104677	1126.3	924.8
	"Logan County, OK"	"40083"	1102	137803	799.7	698.1
	"Love County, OK"	"40085"	329	29569	1112.7	889.0
	"McClain County, OK"	"40087"	1062	113985	931.7	894.1
	"McCurtain County, OK"	"40089"	1301	98971	1314.5	1098.9
	"McIntosh County, OK"	"40091"	872	59817	1457.8	932.1
	"Major County, OK"	"40093"	286	23251	1230.1	851.8
	"Marshall County, OK"	"40095"	610	48509	1257.5	882.1
	"Mayes County, OK"	"40097"	1468	122581	1197.6	979.5
	"Murray County, OK"	"40099"	555	41622	1333.4	1001.6
	"Muskogee County, OK"	"40101"	2831	208947	1354.9	1135.5
	"Noble County, OK"	"40103"	414	34437	1202.2	911.3
	"Nowata County, OK"	"40105"	431	31421	1371.7	1000.0
	"Okfuskee County, OK"	"40107"	547	36492	1499.0	1238.3
	"Oklahoma County, OK"	"40109"	21287	2325308	915.4	903.1
	"Okmulgee County, OK"	"40111"	1499	117534	1275.4	1013.0
	"Osage County, OK"	"40113"	1342	143671	934.1	716.7
	"Ottawa County, OK"	"40115"	1328	95656	1388.3	1076.5
	"Pawnee County, OK"	"40117"	621	49290	1259.9	991.3
	"Payne County, OK"	"40119"	1634	241914	675.4	750.8
	"Pittsburg County, OK"	"40121"	1840	133277	1380.6	1063.2
	"Pontotoc County, OK"	"40123"	1307	114861	1137.9	978.9
	"Pottawatomie County, OK"	"40125"	2522	215929	1168.0	1016.8
	"Pushmataha County, OK"	"40127"	505	33319	1515.7	1048.7
	"Roger Mills County, OK"	"40129"	111	11148	995.7	708.9
	"Rogers County, OK"	"40131"	2627	272322	964.7	855.7
	"Seminole County, OK"	"40133"	1051	76074	1381.5	1103.6
	"Sequoyah County, OK"	"40135"	1557	123912	1256.5	1039.4
	"Stephens County, OK"	"40137"	1722	133291	1291.9	953.1
	"Texas County, OK"	"40139"	569	64104	887.6	992.0
	"Tillman County, OK"	"40141"	297	22591	1314.7	989.9
	"Tulsa County, OK"	"40143"	17205	1911476	900.1	852.3
	"Wagoner County, OK"	"40145"	1841	230177	799.8	756.1
