"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Cortland County, NY"	"36023"	559	145374	384.5	318.1
	"Delaware County, NY"	"36025"	716	138197	518.1	315.9
	"Dutchess County, NY"	"36027"	3288	885604	371.3	288.9
	"Erie County, NY"	"36029"	11901	2767705	430.0	308.2
	"Essex County, NY"	"36031"	504	115045	438.1	262.3
	"Franklin County, NY"	"36033"	578	152003	380.3	323.8
	"Fulton County, NY"	"36035"	830	161933	512.6	353.2
	"Genesee County, NY"	"36037"	737	176241	418.2	287.4
	"Greene County, NY"	"36039"	668	143218	466.4	308.0
	"Hamilton County, NY"	"36041"	68	13929	488.2	257.7
	"Herkimer County, NY"	"36043"	948	189139	501.2	323.6
	"Jefferson County, NY"	"36045"	1117	349990	319.2	319.3
	"Kings County, NY"	"36047"	22653	7866635	288.0	283.6
	"Lewis County, NY"	"36049"	325	81101	400.7	290.3
	"Livingston County, NY"	"36051"	638	193532	329.7	254.6
	"Madison County, NY"	"36053"	784	215406	364.0	288.8
	"Monroe County, NY"	"36055"	7643	2246864	340.2	255.5
	"Montgomery County, NY"	"36057"	858	148696	577.0	374.9
	"Nassau County, NY"	"36059"	16355	4079001	401.0	271.0
	"New York County, NY"	"36061"	12809	4919370	260.4	218.2
	"Niagara County, NY"	"36063"	3311	637764	519.2	359.1
	"Oneida County, NY"	"36065"	3460	696428	496.8	330.9
	"Onondaga County, NY"	"36067"	5323	1403211	379.3	285.7
	"Ontario County, NY"	"36069"	1287	329166	391.0	276.1
	"Orange County, NY"	"36071"	3497	1132154	308.9	302.3
	"Orleans County, NY"	"36073"	579	124897	463.6	361.4
	"Oswego County, NY"	"36075"	1340	359693	372.5	329.2
	"Otsego County, NY"	"36077"	792	181534	436.3	295.9
	"Putnam County, NY"	"36079"	931	297643	312.8	268.2
	"Queens County, NY"	"36081"	21342	6974431	306.0	265.7
	"Rensselaer County, NY"	"36083"	1984	480263	413.1	333.8
	"Richmond County, NY"	"36085"	5603	1423126	393.7	336.1
	"Rockland County, NY"	"36087"	3028	975126	310.5	248.6
	"St. Lawrence County, NY"	"36089"	1322	332773	397.3	324.0
	"Saratoga County, NY"	"36091"	2224	677885	328.1	263.4
	"Schenectady County, NY"	"36093"	2037	464317	438.7	313.5
	"Schoharie County, NY"	"36095"	391	94379	414.3	305.6
	"Schuyler County, NY"	"36097"	250	54599	457.9	315.0
	"Seneca County, NY"	"36099"	417	104529	398.9	286.7
	"Steuben County, NY"	"36101"	1369	292739	467.7	329.3
	"Suffolk County, NY"	"36103"	16025	4490494	356.9	281.9
	"Sullivan County, NY"	"36105"	899	225219	399.2	321.3
	"Tioga County, NY"	"36107"	608	147814	411.3	295.1
	"Tompkins County, NY"	"36109"	817	313933	260.2	260.6
	"Ulster County, NY"	"36111"	2247	539729	416.3	294.2
	"Warren County, NY"	"36113"	877	193993	452.1	290.9
	"Washington County, NY"	"36115"	769	186480	412.4	304.1
	"Wayne County, NY"	"36117"	1019	273967	371.9	290.8
	"Westchester County, NY"	"36119"	9736	2917697	333.7	236.3
	"Wyoming County, NY"	"36121"	488	122995	396.8	339.0
	"Yates County, NY"	"36123"	298	75104	396.8	280.7
	"Alamance County, NC"	"37001"	1848	473581	390.2	301.4
	"Alexander County, NC"	"37003"	426	112092	380.0	284.3
	"Alleghany County, NC"	"37005"	162	32523	498.1	286.4
	"Anson County, NC"	"37007"	401	77146	519.8	410.7
	"Ashe County, NC"	"37009"	403	80824	498.6	298.5
	"Avery County, NC"	"37011"	259	52831	490.2	324.2
	"Beaufort County, NC"	"37013"	706	142574	495.2	324.2
	"Bertie County, NC"	"37015"	279	60584	460.5	305.5
	"Bladen County, NC"	"37017"	552	102538	538.3	386.8
	"Brunswick County, NC"	"37019"	1655	368384	449.3	286.8
	"Buncombe County, NC"	"37021"	2933	758893	386.5	270.6
	"Burke County, NC"	"37023"	1254	266244	471.0	338.3
	"Cabarrus County, NC"	"37025"	1718	589894	291.2	301.3
	"Caldwell County, NC"	"37027"	1152	244225	471.7	371.7
	"Camden County, NC"	"37029"	120	30969	387.5	369.1
	"Carteret County, NC"	"37031"	912	206504	441.6	277.8
	"Caswell County, NC"	"37033"	281	68958	407.5	294.1
	"Catawba County, NC"	"37035"	1905	467161	407.8	339.5
	"Chatham County, NC"	"37037"	691	211505	326.7	179.6
	"Cherokee County, NC"	"37039"	496	82098	604.2	350.0
	"Chowan County, NC"	"37041"	228	43344	526.0	326.9
	"Clay County, NC"	"37043"	165	32314	510.6	267.1
	"Cleveland County, NC"	"37045"	1459	291139	501.1	402.8
	"Columbus County, NC"	"37047"	996	170338	584.7	442.7
	"Craven County, NC"	"37049"	1214	311215	390.1	302.0
	"Cumberland County, NC"	"37051"	2857	979077	291.8	339.7
	"Currituck County, NC"	"37053"	311	75953	409.5	384.1
	"Dare County, NC"	"37055"	389	106589	365.0	276.0
	"Davidson County, NC"	"37057"	2098	493080	425.5	341.4
	"Davie County, NC"	"37059"	554	125041	443.1	294.9
	"Duplin County, NC"	"37061"	701	176897	396.3	321.9
	"Durham County, NC"	"37063"	1993	901901	221.0	237.3
	"Edgecombe County, NC"	"37065"	836	162070	515.8	396.6
	"Forsyth County, NC"	"37067"	3683	1104589	333.4	288.2
	"Franklin County, NC"	"37069"	670	191181	350.5	309.7
	"Gaston County, NC"	"37071"	2682	641252	418.2	365.3
	"Gates County, NC"	"37073"	136	34488	394.3	289.8
	"Graham County, NC"	"37075"	135	25816	522.9	329.2
	"Granville County, NC"	"37077"	554	175909	314.9	270.0
	"Greene County, NC"	"37079"	259	63594	407.3	349.7
	"Guilford County, NC"	"37081"	4653	1551440	299.9	269.3
	"Halifax County, NC"	"37083"	771	157060	490.9	344.2
	"Harnett County, NC"	"37085"	1169	385785	303.0	357.5
	"Haywood County, NC"	"37087"	1026	179957	570.1	332.0
	"Henderson County, NC"	"37089"	1568	337243	464.9	253.2
	"Hertford County, NC"	"37091"	319	72612	439.3	319.5
	"Hoke County, NC"	"37093"	333	157743	211.1	312.1
	"Hyde County, NC"	"37095"	82	16682	491.5	353.0
	"Iredell County, NC"	"37097"	1768	509829	346.8	323.6
	"Jackson County, NC"	"37099"	410	124553	329.2	276.6
	"Johnston County, NC"	"37101"	1732	558208	310.3	342.3
	"Jones County, NC"	"37103"	168	29905	561.8	343.7
	"Lee County, NC"	"37105"	651	178503	364.7	309.9
	"Lenoir County, NC"	"37107"	919	173720	529.0	385.2
	"Lincoln County, NC"	"37109"	954	241216	395.5	345.2
	"McDowell County, NC"	"37111"	627	135067	464.2	335.6
	"Macon County, NC"	"37113"	527	102364	514.8	280.9
	"Madison County, NC"	"37115"	304	63622	477.8	335.3
	"Martin County, NC"	"37117"	348	69961	497.4	341.8
	"Mecklenburg County, NC"	"37119"	6269	3099179	202.3	243.5
	"Mitchell County, NC"	"37121"	255	45592	559.3	332.1
	"Montgomery County, NC"	"37123"	339	82272	412.0	307.5
	"Moore County, NC"	"37125"	1304	283338	460.2	248.6
	"Nash County, NC"	"37127"	1212	282223	429.4	344.8
	"New Hanover County, NC"	"37129"	2255	659774	341.8	279.4
	"Northampton County, NC"	"37131"	320	61017	524.4	312.7
	"Onslow County, NC"	"37133"	1203	559421	215.0	319.2
	"Orange County, NC"	"37135"	820	422368	194.1	220.9
	"Pamlico County, NC"	"37137"	204	38520	529.6	302.3
	"Pasquotank County, NC"	"37139"	559	119227	468.9	385.3
	"Pender County, NC"	"37141"	618	172914	357.4	292.9
	"Perquimans County, NC"	"37143"	210	40213	522.2	305.5
	"Person County, NC"	"37145"	476	117593	404.8	302.9
	"Pitt County, NC"	"37147"	1409	528507	266.6	296.3
	"Polk County, NC"	"37149"	357	60995	585.3	264.1
	"Randolph County, NC"	"37151"	1816	428413	423.9	351.3
	"Richmond County, NC"	"37153"	739	136062	543.1	445.6
	"Robeson County, NC"	"37155"	1516	402396	376.7	372.6
	"Rockingham County, NC"	"37157"	1444	274866	525.3	370.1
	"Rowan County, NC"	"37159"	1894	417512	453.6	359.4
	"Rutherford County, NC"	"37161"	1122	199470	562.5	391.4
	"Sampson County, NC"	"37163"	825	190605	432.8	351.8
	"Scotland County, NC"	"37165"	464	106405	436.1	354.2
	"Stanly County, NC"	"37167"	869	181972	477.5	370.4
	"Stokes County, NC"	"37169"	692	138898	498.2	350.5
	"Surry County, NC"	"37171"	1048	217459	481.9	333.1
	"Swain County, NC"	"37173"	202	43056	469.2	349.1
	"Transylvania County, NC"	"37175"	466	99663	467.6	225.6
	"Tyrrell County, NC"	"37177"	49	12401	395.1	265.4
	"Union County, NC"	"37179"	1560	667158	233.8	281.4
	"Vance County, NC"	"37181"	578	132973	434.7	345.7
	"Wake County, NC"	"37183"	5619	3066662	183.2	230.5
	"Warren County, NC"	"37185"	345	60438	570.8	352.2
	"Washington County, NC"	"37187"	187	37073	504.4	325.1
	"Watauga County, NC"	"37189"	369	159353	231.6	217.4
	"Wayne County, NC"	"37191"	1432	373052	383.9	338.3
	"Wilkes County, NC"	"37193"	949	206086	460.5	311.1
	"Wilson County, NC"	"37195"	898	244726	366.9	294.2
	"Yadkin County, NC"	"37197"	532	112921	471.1	338.7
	"Yancey County, NC"	"37199"	263	52815	498.0	311.8
	"Adams County, ND"	"38001"	34	7045	482.6	211.5
	"Barnes County, ND"	"38003"	131	33035	396.5	233.4
	"Benson County, ND"	"38005"	93	20363	456.7	499.2
	"Bottineau County, ND"	"38009"	91	19947	456.2	283.9
	"Bowman County, ND"	"38011"	52	9760	532.8	308.3
	"Burke County, ND"	"38013"	30	6747	444.6	326.9
	"Burleigh County, ND"	"38015"	835	278156	300.2	243.4
	"Cass County, ND"	"38017"	1217	513976	236.8	244.7
	"Cavalier County, ND"	"38019"	45	11516	390.8	149.1
	"Dickey County, ND"	"38021"	106	15309	692.4	326.8
	"Divide County, ND"	"38023"	41	7287	562.6	265.5
	"Dunn County, ND"	"38025"	32	13309	240.4	194.0
	"Eddy County, ND"	"38027"	60	7089	846.4	370.9
	"Emmons County, ND"	"38029"	79	10164	777.3	333.5
	"Foster County, ND"	"38031"	68	9978	681.5	351.4
	"Golden Valley County, ND"	"38033"	18	5492	327.7 (Unreliable)	181.4 (Unreliable)
	"Grand Forks County, ND"	"38035"	552	211961	260.4	271.2
	"Grant County, ND"	"38037"	38	7127	533.2	243.1
	"Griggs County, ND"	"38039"	58	6897	840.9	333.0
	"Hettinger County, ND"	"38041"	44	7976	551.7	299.0
	"Kidder County, ND"	"38043"	28	7244	386.5	224.9
	"LaMoure County, ND"	"38045"	60	12339	486.3	231.5
	"Logan County, ND"	"38047"	33	5820	567.0	245.3
	"McHenry County, ND"	"38049"	71	17886	397.0	258.0
	"McIntosh County, ND"	"38051"	54	8177	660.4	197.2
	"McKenzie County, ND"	"38053"	67	36373	184.2	277.7
	"McLean County, ND"	"38055"	111	29023	382.5	236.6
	"Mercer County, ND"	"38057"	100	26266	380.7	268.2
	"Morton County, ND"	"38059"	329	91037	361.4	291.8
	"Mountrail County, ND"	"38061"	97	30300	320.1	361.3
	"Nelson County, ND"	"38063"	72	8990	800.9	325.6
	"Oliver County, ND"	"38065"	16	5570	287.3 (Unreliable)	198.4 (Unreliable)
	"Pembina County, ND"	"38067"	98	21259	461.0	245.9
	"Pierce County, ND"	"38069"	85	12961	655.8	330.4
	"Ramsey County, ND"	"38071"	189	34766	543.6	339.6
	"Ransom County, ND"	"38073"	132	16316	809.0	385.1
	"Renville County, ND"	"38075"	35	7695	454.8	280.6
	"Richland County, ND"	"38077"	181	49124	368.5	248.2
	"Rolette County, ND"	"38079"	145	44023	329.4	395.1
	"Sargent County, ND"	"38081"	48	11676	411.1	249.7
	"Sheridan County, ND"	"38083"	17	3942	431.3 (Unreliable)	192.0 (Unreliable)
	"Sioux County, ND"	"38085"	54	13343	404.7	541.5
	"Stark County, ND"	"38089"	281	93862	299.4	252.3
	"Steele County, ND"	"38091"	21	5878	357.3	200.8
	"Stutsman County, ND"	"38093"	281	63426	443.0	285.9
	"Towner County, ND"	"38095"	40	6836	585.1	278.5
	"Traill County, ND"	"38097"	116	24106	481.2	263.0
	"Walsh County, ND"	"38099"	202	32794	616.0	324.2
	"Ward County, ND"	"38101"	534	211184	252.9	246.4
	"Wells County, ND"	"38103"	65	12429	523.0	227.7
	"Williams County, ND"	"38105"	273	101867	268.0	320.9
	"Adams County, OH"	"39001"	422	84058	502.0	407.0
	"Allen County, OH"	"39003"	1468	312896	469.2	355.3
	"Ashland County, OH"	"39005"	737	160276	459.8	332.6
	"Ashtabula County, OH"	"39007"	1514	295887	511.7	376.3
	"Athens County, OH"	"39009"	589	196477	299.8	340.1
	"Auglaize County, OH"	"39011"	659	137601	478.9	326.3
	"Belmont County, OH"	"39013"	1182	207036	570.9	371.2
	"Brown County, OH"	"39015"	604	131665	458.7	355.9
	"Butler County, OH"	"39017"	3717	1126447	330.0	313.0
	"Carroll County, OH"	"39019"	423	83647	505.7	341.3
	"Champaign County, OH"	"39021"	496	116839	424.5	339.0
	"Clark County, OH"	"39023"	2245	407013	551.6	393.3
	"Clermont County, OH"	"39025"	2080	606108	343.2	316.8
	"Clinton County, OH"	"39027"	563	125573	448.3	378.8
	"Columbiana County, OH"	"39029"	1764	313931	561.9	388.5
	"Coshocton County, OH"	"39031"	486	109757	442.8	324.5
	"Crawford County, OH"	"39033"	766	126854	603.8	393.3
	"Cuyahoga County, OH"	"39035"	16952	3764603	450.3	319.5
	"Darke County, OH"	"39037"	775	156099	496.5	326.5
	"Defiance County, OH"	"39039"	488	115052	424.2	312.3
	"Delaware County, OH"	"39041"	1228	578629	212.2	240.1
	"Erie County, OH"	"39043"	1121	226454	495.0	323.3
	"Fairfield County, OH"	"39045"	1483	454415	326.4	291.7
	"Fayette County, OH"	"39047"	511	86005	594.2	463.6
	"Franklin County, OH"	"39049"	10910	3748175	291.1	325.7
	"Fulton County, OH"	"39051"	488	127551	382.6	284.7
	"Gallia County, OH"	"39053"	476	90470	526.1	401.9
	"Geauga County, OH"	"39055"	1003	282278	355.3	242.8
	"Greene County, OH"	"39057"	1673	493400	339.1	274.0
	"Guernsey County, OH"	"39059"	577	117926	489.3	370.2
	"Hamilton County, OH"	"39061"	9397	2423327	387.8	323.4
	"Hancock County, OH"	"39063"	854	226986	376.2	286.1
	"Hardin County, OH"	"39065"	432	94882	455.3	402.4
	"Harrison County, OH"	"39067"	280	46277	605.1	391.0
	"Henry County, OH"	"39069"	390	83299	468.2	309.1
	"Highland County, OH"	"39071"	690	129228	533.9	411.2
	"Hocking County, OH"	"39073"	329	85536	384.6	310.6
	"Holmes County, OH"	"39075"	444	131716	337.1	334.0
	"Huron County, OH"	"39077"	702	175444	400.1	328.6
	"Jackson County, OH"	"39079"	553	97845	565.2	469.0
	"Jefferson County, OH"	"39081"	1323	201714	655.9	432.0
	"Knox County, OH"	"39083"	801	182757	438.3	343.2
	"Lake County, OH"	"39085"	3079	687236	448.0	307.8
	"Lawrence County, OH"	"39087"	893	183482	486.7	377.2
	"Licking County, OH"	"39089"	1879	512474	366.7	320.1
	"Logan County, OH"	"39091"	655	136045	481.5	382.8
	"Lorain County, OH"	"39093"	3656	915858	399.2	304.4
	"Lucas County, OH"	"39095"	5756	1300613	442.6	366.6
	"Madison County, OH"	"39097"	487	131476	370.4	334.3
	"Mahoning County, OH"	"39099"	4132	695006	594.5	362.7
	"Marion County, OH"	"39101"	962	195984	490.9	387.3
	"Medina County, OH"	"39103"	1798	529428	339.6	283.3
	"Meigs County, OH"	"39105"	348	69657	499.6	364.8
	"Mercer County, OH"	"39107"	636	122801	517.9	357.4
	"Miami County, OH"	"39109"	1388	312840	443.7	335.9
	"Monroe County, OH"	"39111"	216	43046	501.8	310.1
	"Montgomery County, OH"	"39113"	6924	1594989	434.1	323.1
	"Morgan County, OH"	"39115"	174	44375	392.1	266.4
	"Morrow County, OH"	"39117"	445	105216	422.9	351.4
	"Muskingum County, OH"	"39119"	1293	258348	500.5	376.4
	"Noble County, OH"	"39121"	156	42994	362.8	237.1
	"Ottawa County, OH"	"39123"	617	122514	503.6	300.4
	"Paulding County, OH"	"39125"	231	56844	406.4	315.4
	"Perry County, OH"	"39127"	466	107765	432.4	395.3
	"Pickaway County, OH"	"39129"	688	171278	401.7	352.1
	"Pike County, OH"	"39131"	432	84634	510.4	400.2
	"Portage County, OH"	"39133"	1821	486051	374.7	334.5
	"Preble County, OH"	"39135"	633	124193	509.7	393.1
	"Putnam County, OH"	"39137"	348	102298	340.2	250.3
	"Richland County, OH"	"39139"	1781	364600	488.5	341.3
	"Ross County, OH"	"39141"	992	231273	428.9	371.5
	"Sandusky County, OH"	"39143"	761	178763	425.7	308.4
	"Scioto County, OH"	"39145"	1400	230178	608.2	463.7
	"Seneca County, OH"	"39147"	783	166689	469.7	342.2
	"Shelby County, OH"	"39149"	592	146479	404.2	338.1
	"Stark County, OH"	"39151"	5001	1124040	444.9	305.4
	"Summit County, OH"	"39153"	7053	1623883	434.3	322.5
	"Trumbull County, OH"	"39155"	3394	610696	555.8	361.9
	"Tuscarawas County, OH"	"39157"	1404	277759	505.5	345.1
	"Union County, OH"	"39159"	442	163509	270.3	304.9
	"Van Wert County, OH"	"39161"	400	85331	468.8	311.4
	"Vinton County, OH"	"39163"	180	39127	460.0	413.5
	"Warren County, OH"	"39165"	1863	673358	276.7	269.2
	"Washington County, OH"	"39167"	866	182879	473.5	319.5
	"Wayne County, OH"	"39169"	1337	348374	383.8	294.7
	"Williams County, OH"	"39171"	516	111327	463.5	321.5
	"Wood County, OH"	"39173"	1521	389334	390.7	340.1
	"Wyandot County, OH"	"39175"	348	66694	521.8	352.2
	"Adair County, OK"	"40001"	304	66319	458.4	432.6
	"Alfalfa County, OK"	"40003"	78	17444	447.1	324.2
	"Atoka County, OK"	"40005"	249	41442	600.8	477.1
	"Beaver County, OK"	"40007"	69	16276	423.9	297.6
	"Beckham County, OK"	"40009"	295	69808	422.6	397.9
	"Blaine County, OK"	"40011"	166	29285	566.8	392.2
	"Bryan County, OK"	"40013"	638	135019	472.5	380.5
	"Caddo County, OK"	"40015"	427	88362	483.2	405.4
	"Canadian County, OK"	"40017"	1174	399252	294.0	326.0
	"Carter County, OK"	"40019"	786	145960	538.5	437.6
	"Cherokee County, OK"	"40021"	646	145363	444.4	401.8
	"Choctaw County, OK"	"40023"	332	45016	737.5	540.4
	"Cimarron County, OK"	"40025"	40	6633	603.0	343.3
	"Cleveland County, OK"	"40027"	2259	822876	274.5	292.6
	"Coal County, OK"	"40029"	149	17074	872.7	553.1
	"Comanche County, OK"	"40031"	1294	371294	348.5	384.2
	"Cotton County, OK"	"40033"	109	18022	604.8	441.2
	"Craig County, OK"	"40035"	296	44040	672.1	484.6
	"Creek County, OK"	"40037"	1149	213011	539.4	419.1
	"Custer County, OK"	"40039"	381	88429	430.9	398.2
	"Delaware County, OK"	"40041"	730	124391	586.9	387.6
	"Dewey County, OK"	"40043"	92	14697	626.0	426.8
	"Ellis County, OK"	"40045"	81	12419	652.2	407.9
	"Garfield County, OK"	"40047"	906	188802	479.9	383.8
	"Garvin County, OK"	"40049"	446	83166	536.3	416.2
	"Grady County, OK"	"40051"	714	163059	437.9	393.9
	"Grant County, OK"	"40053"	87	13446	647.0	393.7
	"Greer County, OK"	"40055"	95	18190	522.3	351.2
	"Harmon County, OK"	"40057"	44	8280	531.4	346.9
	"Harper County, OK"	"40059"	60	11359	528.2	338.5
	"Haskell County, OK"	"40061"	223	38383	581.0	404.0
	"Hughes County, OK"	"40063"	286	41097	695.9	480.6
	"Jackson County, OK"	"40065"	318	76873	413.7	380.4
	"Jefferson County, OK"	"40067"	135	18737	720.5	492.3
	"Johnston County, OK"	"40069"	168	33151	506.8	396.1
	"Kay County, OK"	"40071"	733	135760	539.9	382.7
	"Kingfisher County, OK"	"40073"	201	46686	430.5	346.1
	"Kiowa County, OK"	"40075"	179	27503	650.8	477.4
	"Latimer County, OK"	"40077"	206	31575	652.4	447.8
	"Le Flore County, OK"	"40079"	790	149516	528.4	425.2
	"Lincoln County, OK"	"40081"	507	104677	484.3	388.0
	"Logan County, OK"	"40083"	471	137803	341.8	295.1
	"Love County, OK"	"40085"	126	29569	426.1	336.3
	"McClain County, OK"	"40087"	452	113985	396.5	380.6
	"McCurtain County, OK"	"40089"	554	98971	559.8	459.9
	"McIntosh County, OK"	"40091"	413	59817	690.4	410.6
	"Major County, OK"	"40093"	109	23251	468.8	297.3
	"Marshall County, OK"	"40095"	264	48509	544.2	370.3
	"Mayes County, OK"	"40097"	659	122581	537.6	431.1
	"Murray County, OK"	"40099"	260	41622	624.7	439.9
	"Muskogee County, OK"	"40101"	1418	208947	678.6	558.2
	"Noble County, OK"	"40103"	180	34437	522.7	386.1
	"Nowata County, OK"	"40105"	186	31421	592.0	414.3
	"Okfuskee County, OK"	"40107"	258	36492	707.0	575.8
	"Oklahoma County, OK"	"40109"	8637	2325308	371.4	366.9
	"Okmulgee County, OK"	"40111"	656	117534	558.1	428.8
	"Osage County, OK"	"40113"	584	143671	406.5	302.3
	"Ottawa County, OK"	"40115"	629	95656	657.6	502.5
	"Pawnee County, OK"	"40117"	279	49290	566.0	435.4
	"Payne County, OK"	"40119"	714	241914	295.1	326.4
	"Pittsburg County, OK"	"40121"	853	133277	640.0	481.2
	"Pontotoc County, OK"	"40123"	576	114861	501.5	427.4
	"Pottawatomie County, OK"	"40125"	1122	215929	519.6	443.8
	"Pushmataha County, OK"	"40127"	237	33319	711.3	455.8
	"Roger Mills County, OK"	"40129"	51	11148	457.5	306.6
	"Rogers County, OK"	"40131"	1180	272322	433.3	380.7
	"Seminole County, OK"	"40133"	468	76074	615.2	479.5
	"Sequoyah County, OK"	"40135"	680	123912	548.8	444.1
	"Stephens County, OK"	"40137"	848	133291	636.2	449.2
	"Texas County, OK"	"40139"	247	64104	385.3	439.1
	"Tillman County, OK"	"40141"	122	22591	540.0	391.7
	"Tulsa County, OK"	"40143"	7517	1911476	393.3	369.9
	"Wagoner County, OK"	"40145"	815	230177	354.1	335.7
	"Washington County, OK"	"40147"	872	156249	558.1	371.2
	"Washita County, OK"	"40149"	174	34739	500.9	370.1
	"Woods County, OK"	"40151"	118	27780	424.8	310.1
	"Woodward County, OK"	"40153"	236	63755	370.2	350.9
	"Baker County, OR"	"41001"	230	48067	478.5	257.8
	"Benton County, OR"	"41003"	628	264768	237.2	202.5
	"Clackamas County, OR"	"41005"	3526	1203502	293.0	228.8
	"Clatsop County, OR"	"41007"	444	113855	390.0	283.2
	"Columbia County, OR"	"41009"	535	149802	357.1	285.6
	"Coos County, OR"	"41011"	986	189412	520.6	304.6
	"Crook County, OR"	"41013"	308	65253	472.0	293.6
	"Curry County, OR"	"41015"	482	67345	715.7	318.3
	"Deschutes County, OR"	"41017"	1617	526442	307.2	234.0
	"Douglas County, OR"	"41019"	1590	322960	492.3	280.7
	"Gilliam County, OR"	"41021"	22	5648	389.5	191.2
	"Grant County, OR"	"41023"	109	21535	506.2	238.7
	"Harney County, OR"	"41025"	87	21647	401.9	256.2
	"Hood River County, OR"	"41027"	198	69010	286.9	234.7
	"Jackson County, OR"	"41029"	2561	640372	399.9	255.0
	"Jefferson County, OR"	"41031"	229	67921	337.2	290.9
	"Josephine County, OR"	"41033"	1283	254250	504.6	277.3
	"Klamath County, OR"	"41035"	868	197826	438.8	315.9
	"Lake County, OR"	"41037"	110	23419	469.7	276.3
	"Lane County, OR"	"41039"	3578	1090561	328.1	241.9
	"Lincoln County, OR"	"41041"	669	141011	474.4	278.3
	"Linn County, OR"	"41043"	1397	362481	385.4	293.2
	"Malheur County, OR"	"41045"	361	91118	396.2	315.0
	"Marion County, OR"	"41047"	2899	991119	292.5	254.9
	"Morrow County, OR"	"41049"	92	33559	274.1	264.7
	"Multnomah County, OR"	"41051"	6119	2366045	258.6	264.0
	"Polk County, OR"	"41053"	708	239297	295.9	227.2
	"Sherman County, OR"	"41055"	28	5085	550.6	267.0
	"Tillamook County, OR"	"41057"	344	77095	446.2	274.3
	"Umatilla County, OR"	"41059"	733	229215	319.8	284.5
	"Union County, OR"	"41061"	343	77466	442.8	295.3
	"Wallowa County, OR"	"41063"	117	20579	568.5	284.4
	"Wasco County, OR"	"41065"	381	77358	492.5	309.3
	"Washington County, OR"	"41067"	3452	1717714	201.0	204.0
	"Wheeler County, OR"	"41069"	15	4058	369.6 (Unreliable)	141.7 (Unreliable)
	"Yamhill County, OR"	"41071"	1028	309675	332.0	254.5
	"Adams County, PA"	"42001"	1257	305855	411.0	278.8
	"Allegheny County, PA"	"42003"	17085	3687329	463.3	306.3
	"Armstrong County, PA"	"42005"	1084	201099	539.0	326.0
	"Beaver County, PA"	"42007"	2755	505729	544.8	331.5
	"Bedford County, PA"	"42009"	795	145772	545.4	336.3
	"Berks County, PA"	"42011"	5106	1243468	410.6	307.8
	"Blair County, PA"	"42013"	1852	376175	492.3	307.8
	"Bradford County, PA"	"42015"	830	183843	451.5	302.0
	"Bucks County, PA"	"42017"	6705	1879389	356.8	250.0
	"Butler County, PA"	"42019"	2486	559429	444.4	307.3
	"Cambria County, PA"	"42021"	2333	408443	571.2	331.4
	"Cameron County, PA"	"42023"	58	14204	408.3	201.4
	"Carbon County, PA"	"42025"	957	191965	498.5	326.3
	"Centre County, PA"	"42027"	1243	481621	258.1	250.9
	"Chester County, PA"	"42029"	4743	1544464	307.1	249.5
	"Clarion County, PA"	"42031"	545	116191	469.1	337.8
	"Clearfield County, PA"	"42033"	1163	242768	479.1	313.0
	"Clinton County, PA"	"42035"	493	118086	417.5	303.3
	"Columbia County, PA"	"42037"	908	199928	454.2	325.4
	"Crawford County, PA"	"42039"	1248	260023	480.0	343.7
	"Cumberland County, PA"	"42041"	3059	738708	414.1	288.5
	"Dauphin County, PA"	"42043"	3100	818588	378.7	303.1
	"Delaware County, PA"	"42045"	6924	1689305	409.9	304.7
	"Elk County, PA"	"42047"	434	92498	469.2	280.1
	"Erie County, PA"	"42049"	3467	833510	416.0	312.8
	"Fayette County, PA"	"42051"	2363	400813	589.6	368.8
	"Forest County, PA"	"42053"	114	22240	512.6	376.5
	"Franklin County, PA"	"42055"	1869	459897	406.4	275.5
	"Fulton County, PA"	"42057"	191	43849	435.6	318.5
	"Greene County, PA"	"42059"	589	112418	523.9	392.6
	"Huntingdon County, PA"	"42061"	571	137221	416.1	290.1
	"Indiana County, PA"	"42063"	1058	260938	405.5	288.8
	"Jefferson County, PA"	"42065"	693	133088	520.7	326.2
	"Juniata County, PA"	"42067"	308	74376	414.1	267.1
	"Lackawanna County, PA"	"42069"	3432	636459	539.2	338.8
	"Lancaster County, PA"	"42071"	5947	1608499	369.7	259.2
	"Lawrence County, PA"	"42073"	1502	263806	569.4	332.9
	"Lebanon County, PA"	"42075"	1822	413249	440.9	288.5
	"Lehigh County, PA"	"42077"	3712	1082551	342.9	252.9
	"Luzerne County, PA"	"42079"	4909	953274	515.0	320.0
	"Lycoming County, PA"	"42081"	1523	347527	438.2	297.6
	"Mc Kean County, PA"	"42083"	699	126969	550.5	367.3
	"Mercer County, PA"	"42085"	1887	341841	552.0	321.4
	"Mifflin County, PA"	"42087"	683	139378	490.0	304.1
	"Monroe County, PA"	"42089"	1582	499794	316.5	277.7
	"Montgomery County, PA"	"42091"	9291	2456438	378.2	257.3
	"Montour County, PA"	"42093"	272	55145	493.2	281.3
	"Northampton County, PA"	"42095"	3490	903780	386.2	255.9
	"Northumberland County, PA"	"42097"	1529	279414	547.2	338.6
	"Perry County, PA"	"42099"	534	136978	389.8	328.2
	"Philadelphia County, PA"	"42101"	16905	4693445	360.2	346.3
	"Pike County, PA"	"42103"	596	167694	355.4	244.7
	"Potter County, PA"	"42105"	251	51108	491.1	284.5
